audio_filename,original_filepath,converted_file_path,recorded_word
Leonida_kiga.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_kiga.wav,data/converted_audio/bororo/sd1775410007_2.wav,kiga
Leonida_pogodawo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_pogodawo.wav,data/converted_audio/bororo/sd1775410008_1.wav,pogodawo
Leonida_pogodawo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_pogodawo.wav,data/converted_audio/bororo/sd1775410008_2.wav,pogodawo
Leonida_aka.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_aka.wav,data/converted_audio/bororo/sd1775410009_1.wav,aka
Leonida_aka.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_aka.wav,data/converted_audio/bororo/sd1775410009_2.wav,aka
Leonida_biaja.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_biaja.wav,data/converted_audio/bororo/sd1775410010_1.wav,biaja
Leonida_biaja.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_biaja.wav,data/converted_audio/bororo/sd1775410010_2.wav,biaja
Leonida_boeBo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_boeBo.wav,data/converted_audio/bororo/sd1775410011_1.wav,boe bo
Leonida_boeBo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_boeBo.wav,data/converted_audio/bororo/sd1775410011_2.wav,boe bo
Leonida_iera.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_iera.wav,data/converted_audio/bororo/sd1775410012_1.wav,iera
Leonida_iera.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_iera.wav,data/converted_audio/bororo/sd1775410012_2.wav,iera
Leonida_kanabo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_kanabo.wav,data/converted_audio/bororo/sd1775410013_1.wav,kanabo
Leonida_kanabo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_kanabo.wav,data/converted_audio/bororo/sd1775410013_2.wav,kanabo
Leonida_o01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_o01.wav,data/converted_audio/bororo/sd1775410014_1.wav,o
Leonida_o01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_o01.wav,data/converted_audio/bororo/sd1775410014_2.wav,o
Leonida_itoru01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_itoru01.wav,data/converted_audio/bororo/sd1775410015_1.wav,itoru
Leonida_itoru01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_itoru01.wav,data/converted_audio/bororo/sd1775410015_2.wav,itoru
Leonida_mokuro01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_mokuro01.wav,data/converted_audio/bororo/sd1775410016_1.wav,mokuro
Leonida_mokuro01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_mokuro01.wav,data/converted_audio/bororo/sd1775410016_2.wav,mokuro
Leonida_uwabo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_uwabo.wav,data/converted_audio/bororo/sd1775410017_1.wav,uwabo
Leonida_uwabo.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_uwabo.wav,data/converted_audio/bororo/sd1775410017_2.wav,uwabo
Leonida_okwa01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_okwa01.wav,data/converted_audio/bororo/sd1775410018_1.wav,okwa
Leonida_okwa01.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_okwa01.wav,data/converted_audio/bororo/sd1775410018_2.wav,okwa
Leonida_inegi.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_inegi.wav,data/converted_audio/bororo/sd1775410019_1.wav,inegi
Leonida_inegi.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_inegi.wav,data/converted_audio/bororo/sd1775410019_2.wav,inegi
Leonida_itorura.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_itorura.wav,data/converted_audio/bororo/sd1775410020_1.wav,itorura
Leonida_itorura.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_itorura.wav,data/converted_audio/bororo/sd1775410020_2.wav,itorura
Leonida_bure.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_bure.wav,data/converted_audio/bororo/sd1775410021_1.wav,bure
Leonida_bure.wav,bororo/bor_lex02-leonida-IMG_0687/Leonida_bure.wav,data/converted_audio/bororo/sd1775410021_2.wav,bure
113608_Bosco_amema.webm,bororo/field/2026-01-26/113608_Bosco_amema.webm,data/converted_audio/bororo/sd1775410022_1.wav,amema
113608_Bosco_amema.webm,bororo/field/2026-01-26/113608_Bosco_amema.webm,data/converted_audio/bororo/sd1775410022_2.wav,amema
113324_Bosco_bu.webm,bororo/field/2026-01-26/113324_Bosco_bu.webm,data/converted_audio/bororo/sd1775410023_1.wav,bu
113324_Bosco_bu.webm,bororo/field/2026-01-26/113324_Bosco_bu.webm,data/converted_audio/bororo/sd1775410023_2.wav,bu
113720_Bosco_reko.webm,bororo/field/2026-01-26/113720_Bosco_reko.webm,data/converted_audio/bororo/sd1775410024_1.wav,reko
113720_Bosco_reko.webm,bororo/field/2026-01-26/113720_Bosco_reko.webm,data/converted_audio/bororo/sd1775410024_2.wav,reko
113434_Bosco_eru_kabi.webm,bororo/field/2026-01-26/113434_Bosco_eru_kabi.webm,data/converted_audio/bororo/sd1775410025_1.wav,kabi
113434_Bosco_eru_kabi.webm,bororo/field/2026-01-26/113434_Bosco_eru_kabi.webm,data/converted_audio/bororo/sd1775410025_2.wav,kabi
114035_Bosco_moture.webm,bororo/field/2026-01-26/114035_Bosco_moture.webm,data/converted_audio/bororo/sd1775410026_1.wav,moture
114035_Bosco_moture.webm,bororo/field/2026-01-26/114035_Bosco_moture.webm,data/converted_audio/bororo/sd1775410026_2.wav,moture
112221_Bosco_pegagodu.webm,bororo/field/2026-01-26/112221_Bosco_pegagodu.webm,data/converted_audio/bororo/sd1775410027_1.wav,pegagodu
112221_Bosco_pegagodu.webm,bororo/field/2026-01-26/112221_Bosco_pegagodu.webm,data/converted_audio/bororo/sd1775410027_2.wav,pegagodu
113136_Bosco_jurudu.webm,bororo/field/2026-01-26/113136_Bosco_jurudu.webm,data/converted_audio/bororo/sd1775410028_1.wav,jurudu
113136_Bosco_jurudu.webm,bororo/field/2026-01-26/113136_Bosco_jurudu.webm,data/converted_audio/bororo/sd1775410028_2.wav,jurudu
112904_Bosco_motu.webm,bororo/field/2026-01-26/112904_Bosco_motu.webm,data/converted_audio/bororo/sd1775410029_1.wav,motu
112904_Bosco_motu.webm,bororo/field/2026-01-26/112904_Bosco_motu.webm,data/converted_audio/bororo/sd1775410029_2.wav,motu
112834_Bosco_pegagodu.webm,bororo/field/2026-01-26/112834_Bosco_pegagodu.webm,data/converted_audio/bororo/sd1775410030_1.wav,pegagodu
112834_Bosco_pegagodu.webm,bororo/field/2026-01-26/112834_Bosco_pegagodu.webm,data/converted_audio/bororo/sd1775410030_2.wav,pegagodu
114415_Bosco_muga.webm,bororo/field/2026-01-26/114415_Bosco_muga.webm,data/converted_audio/bororo/sd1775410031_1.wav,muga
114415_Bosco_muga.webm,bororo/field/2026-01-26/114415_Bosco_muga.webm,data/converted_audio/bororo/sd1775410031_2.wav,muga
arigaoAkore.wav,bororo/bor_lex20-nazario01/arigaoAkore.wav,data/converted_audio/bororo/sd1775410032_1.wav,arigao akore
arigaoAkore.wav,bororo/bor_lex20-nazario01/arigaoAkore.wav,data/converted_audio/bororo/sd1775410032_2.wav,arigao akore
ke.wav,bororo/bor_lex20-nazario01/ke.wav,data/converted_audio/bororo/sd1775410033_1.wav,ke
ke.wav,bororo/bor_lex20-nazario01/ke.wav,data/converted_audio/bororo/sd1775410033_2.wav,ke
bire.wav,bororo/bor_lex20-nazario01/bire.wav,data/converted_audio/bororo/sd1775410034_1.wav,bire
bire.wav,bororo/bor_lex20-nazario01/bire.wav,data/converted_audio/bororo/sd1775410034_2.wav,bire
barogo01.wav,bororo/bor_lex20-nazario01/barogo01.wav,data/converted_audio/bororo/sd1775410035_1.wav,barogo
barogo01.wav,bororo/bor_lex20-nazario01/barogo01.wav,data/converted_audio/bororo/sd1775410035_2.wav,barogo
keje.wav,bororo/bor_lex20-nazario01/keje.wav,data/converted_audio/bororo/sd1775410036_1.wav,keje
keje.wav,bororo/bor_lex20-nazario01/keje.wav,data/converted_audio/bororo/sd1775410036_2.wav,keje
bapera.wav,bororo/bor_lex20-nazario01/bapera.wav,data/converted_audio/bororo/sd1775410037_1.wav,bapera
bapera.wav,bororo/bor_lex20-nazario01/bapera.wav,data/converted_audio/bororo/sd1775410037_2.wav,bapera
iwodure.wav,bororo/bor_lex20-nazario01/iwodure.wav,data/converted_audio/bororo/sd1775410038_1.wav,iwodure
iwodure.wav,bororo/bor_lex20-nazario01/iwodure.wav,data/converted_audio/bororo/sd1775410038_2.wav,iwodure
manana.wav,bororo/bor_lex20-nazario01/manana.wav,data/converted_audio/bororo/sd1775410039_1.wav,manana
manana.wav,bororo/bor_lex20-nazario01/manana.wav,data/converted_audio/bororo/sd1775410039_2.wav,manana
ikeBoiRi01.wav,bororo/bor_lex20-nazario01/ikeBoiRi01.wav,data/converted_audio/bororo/sd1775410040_1.wav,ike boi ri
ikeBoiRi01.wav,bororo/bor_lex20-nazario01/ikeBoiRi01.wav,data/converted_audio/bororo/sd1775410040_2.wav,ike boi ri
ikeBoiRi02.wav,bororo/bor_lex20-nazario01/ikeBoiRi02.wav,data/converted_audio/bororo/sd1775410041_1.wav,ike boi ri
ikeBoiRi02.wav,bororo/bor_lex20-nazario01/ikeBoiRi02.wav,data/converted_audio/bororo/sd1775410041_2.wav,ike boi ri
kodiba01.wav,bororo/bor_lex20-nazario01/kodiba01.wav,data/converted_audio/bororo/sd1775410042_1.wav,kodiba
kodiba01.wav,bororo/bor_lex20-nazario01/kodiba01.wav,data/converted_audio/bororo/sd1775410042_2.wav,kodiba
boeEtoreKugure.wav,bororo/bor_lex20-nazario01/boeEtoreKugure.wav,data/converted_audio/bororo/sd1775410043_1.wav,boe etore kugure
boeEtoreKugure.wav,bororo/bor_lex20-nazario01/boeEtoreKugure.wav,data/converted_audio/bororo/sd1775410043_2.wav,boe etore kugure
akeTawuje.wav,bororo/bor_lex20-nazario01/akeTawuje.wav,data/converted_audio/bororo/sd1775410044_1.wav,ake tawuje
akeTawuje.wav,bororo/bor_lex20-nazario01/akeTawuje.wav,data/converted_audio/bororo/sd1775410044_2.wav,ake tawuje
ipa.wav,bororo/bor_lex20-nazario01/ipa.wav,data/converted_audio/bororo/sd1775410045_1.wav,ipa
ipa.wav,bororo/bor_lex20-nazario01/ipa.wav,data/converted_audio/bororo/sd1775410045_2.wav,ipa
boeKorireJi.wav,bororo/bor_lex20-nazario01/boeKorireJi.wav,data/converted_audio/bororo/sd1775410046_1.wav,boe korire ji
boeKorireJi.wav,bororo/bor_lex20-nazario01/boeKorireJi.wav,data/converted_audio/bororo/sd1775410046_2.wav,boe korire ji
ake.wav,bororo/bor_lex20-nazario01/ake.wav,data/converted_audio/bororo/sd1775410047_1.wav,ake
ake.wav,bororo/bor_lex20-nazario01/ake.wav,data/converted_audio/bororo/sd1775410047_2.wav,ake
tugo02.wav,bororo/bor_lex20-nazario01/tugo02.wav,data/converted_audio/bororo/sd1775410048_1.wav,tugo
tugo02.wav,bororo/bor_lex20-nazario01/tugo02.wav,data/converted_audio/bororo/sd1775410048_2.wav,tugo
boeEtoje.wav,bororo/bor_lex20-nazario01/boeEtoje.wav,data/converted_audio/bororo/sd1775410049_1.wav,boe etoje
boeEtoje.wav,bororo/bor_lex20-nazario01/boeEtoje.wav,data/converted_audio/bororo/sd1775410049_2.wav,boe etoje
inogwabu.wav,bororo/bor_lex20-nazario01/inogwabu.wav,data/converted_audio/bororo/sd1775410050_1.wav,inogwabu
inogwabu.wav,bororo/bor_lex20-nazario01/inogwabu.wav,data/converted_audio/bororo/sd1775410050_2.wav,inogwabu
Terezinha_meri01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_meri01.wav,data/converted_audio/bororo/sd1775410051_1.wav,meri
Terezinha_meri01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_meri01.wav,data/converted_audio/bororo/sd1775410051_2.wav,meri
Terezinha_ibai.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_ibai.wav,data/converted_audio/bororo/sd1775410052_1.wav,ibai
Terezinha_ibai.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_ibai.wav,data/converted_audio/bororo/sd1775410052_2.wav,ibai
Terezinha_moto01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_moto01.wav,data/converted_audio/bororo/sd1775410053_1.wav,moto
Terezinha_moto01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_moto01.wav,data/converted_audio/bororo/sd1775410053_2.wav,moto
Terezinha_joru01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_joru01.wav,data/converted_audio/bororo/sd1775410054_1.wav,joru
Terezinha_joru01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_joru01.wav,data/converted_audio/bororo/sd1775410054_2.wav,joru
Terezinha_kugaru01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_kugaru01.wav,data/converted_audio/bororo/sd1775410055_1.wav,kugaru
